signal_date,ticker,name,market,main_theme,specific_signal,trigger_type,confidence,watch_keywords,chart_score,entry_risk,rsi14,volume_ratio_20d,value_ratio_20d,distance_ma20_pct,upper_shadow_pct,close_position_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,close_on_signal_date,entry_price_next_open,exit_close_1d,exit_close_3d,exit_close_5d,exit_close_10d,return_1d,return_3d,return_5d,return_10d,max_gain_5d,max_drawdown_5d,max_gain_10d,max_drawdown_10d,strategy_eligible,exclusion_reasons,strategy_entry_price,strategy_exit_price,strategy_exit_reason,strategy_exit_date,strategy_return_pct,profitability_score,score_label,score_breakdown,consecutive_days,cluster_size,bars_available,note,reason_unknown_category,article_count,article_origin_dist,latest_article_date,trigger_lag_candidate
20260424,226340,본느,KOSDAQ,수급/섹터(화장품) 테마,"자기주식 취득(10억원·보통주 154만3,209주) 공시",disclosure,high,"K-뷰티 수출 호조, 화장품 섹터 강세, 자기주식 취득 154만주, 올리브영·MBS 매출 개선, 미·유럽 수출 증가",,,,,,,,,False,False,,,,715.0,717.0,711.0,647.0,647.0,,-0.84,-9.76,-9.76,,8.23,-100.0,8.23,-100.0,True,,717.0,688.32,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,4,stock_news:4,2026-04-24 17:53,-1
20260424,138360,앤로보틱스,KOSDAQ,수급(테마성/단기급등),특정 공시·뉴스 없이 대량 거래에 따른 단기 과열·수급 중심 급등,unknown,low,"로봇·자동화, 스마트팩토리, 수급 급등, 대량 거래·거래대금 급증, 공시(지분·계약)",,,,,,,,,False,False,,,,3585.0,3680.0,3805.0,3770.0,3360.0,,3.4,2.45,-8.7,,24.73,-11.68,24.73,-13.86,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260424,147760,피엠티,KOSDAQ,수급/테마성,무소식 기반 단기 수급 급등(개인·프로그램 매수 유입 가능),unknown,low,"수급(개인), 프로그램매매, 무뉴스 급등, 개인 순매수 집중, 공매도 잔고 변화",,,,,,,,,False,False,,,,5224.0,5224.0,5421.0,5707.0,5224.0,,3.77,9.25,0.0,,20.5,-5.93,20.5,-5.93,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",6,1,9,,no_news_in_window,0,,,
20260424,083660,CSA 코스믹,KOSDAQ,화장품,"K-뷰티 업종 랠리(식약처 발표: 1분기 화장품 수출액 전년대비 19% 증가, 3월 한달 29.3% 증가)으로 인한 섹터 모멘텀",unknown,low,"K-뷰티 수출호조, 화장품 업종 랠리, 식약처 1분기 수출 19%↑, 3월 수출 29.3% 증가, 외국인 관광 소비 회복",,,,,,,,,False,False,,,,430.0,435.0,460.0,435.0,368.0,,5.75,0.0,-15.4,,27.59,-19.31,27.59,-27.13,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,theme_only_supply,1,stock_news:1,2026-04-10 14:50,13
20260424,900300,오가닉티코스메틱,KOSDAQ,수급(화장품 섹터),외국인의 대규모 코스닥 순매수(일부 보도에서 오가닉티코스메틱 포함) 및 1분기 K-뷰티 수출 호조(분기별 31억달러)로 인한 화장품 중소형주 동반 급등,technical,medium,"수급(외국인 순매수), K-뷰티 수출 호조, 코스닥 1200선/외국인 랠리, 1분기 화장품 수출 31억달러, 2분기 계절적 성수기(자외선 차단제)",,,,,,,,,False,False,,,,216.0,221.0,229.0,218.0,169.0,,3.62,-1.36,-23.53,,28.51,-24.43,28.51,-51.58,True,,221.0,212.16,stop_loss,20260428,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,9,,,14,stock_news:14,2026-04-24 19:10,-1
20260424,078600,대주전자재료,KOSDAQ,2차전지·소부장(우주·태양전지 소재),"SpaceX HJT 태양전지 양산 발주 관련 수혜 기대(AgCu·은 페이스트 샘플 협업, GW급 라인 조달)",contract,medium,"우주 태양전지(HJT) 양산 발주, AgCu(은구리) 페이스트, GW급 생산라인, 국민연금 지분 확대, IRA·탈중국 공급망 효과",,,,,,,,,False,False,,,,170300.0,172000.0,165800.0,158500.0,158600.0,,-3.6,-7.85,-7.79,,0.93,-10.12,0.93,-16.92,True,,172000.0,165120.0,stop_loss,20260428,-4.0,66,watch,"{""conf_medium"": 6, ""trigger_strong"": 10}",1,1,9,,,12,stock_news:12,2026-04-24 17:00,-1
20260424,027360,아주IB투자,KOSDAQ,수급,대규모 거래/블록딜·펀드 리밸런싱 가능성,unknown,low,"수급, M&A, IPO/엑시트, 블록딜, 사모펀드 청산",,,,,,,,,False,False,,,,17960.0,18310.0,18700.0,15000.0,15570.0,,2.13,-18.08,-14.96,,4.48,-21.35,4.48,-21.35,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260424,172670,에이엘티,KOSDAQ,반도체,반도체 소부장(시스템반도체 테스트 중심) 수혜 — 웨이퍼/시스템반도체 테스트용 소모성 부품·테스트 사업 수요 회복에 따른 외국인 매수 유입,technical,high,"반도체 소부장, 시스템반도체, 웨이퍼 테스트용 소모성 부품, 외국인 순매수, 테스트 장비 수요회복",,,,,,,,,False,False,,,,18250.0,18150.0,18850.0,18730.0,18680.0,,3.86,3.2,2.92,,15.7,-2.53,15.7,-4.52,True,,18150.0,19602.0,take_profit,20260504,8.0,62,neutral,"{""conf_high"": 12}",1,1,9,,,2,stock_news:2,2026-04-24 17:52,-1
20260427,002780,진흥기업,KOSPI,건설·주택정비사업,"626억 규모 정릉동 가로주택정비사업 시공권 확보(아파트 209세대, 공사기간 32개월)",contract,high,"주택정비사업, 수주공시, 분양선착순, 정릉동 가로주택정비사업, 해링턴 플레이스 오룡역 선착순 계약",,,,,,,,,False,False,,,,1327.0,1400.0,1355.0,1387.0,1338.0,,-3.21,-0.93,-4.43,,17.5,-7.14,17.5,-13.86,True,,1400.0,1344.0,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,4,stock_news:4,2026-04-20 10:10,6
20260427,001515,SK증권우,KOSPI,수급,프로그램매수 유입 및 외국인·기관 동시순매수로 인한 수급 급증→우선주 포함 일부 종목 가격제한폭(상한가) 도달,technical,low,"수급(프로그램매매), 외국인·기관 동시순매수, 반도체 대형주 랠리, 가격제한폭(상한가) 도달, 우선주 동반 급등",,,,,,,,,False,False,,,,14970.0,14280.0,15170.0,13110.0,13150.0,,6.23,-8.19,-7.91,,32.35,-15.27,32.35,-30.67,False,confidence_low,,,not_eligible,,,25,avoid,"{""conf_low"": -25}",1,1,9,,theme_only_supply,1,stock_news:1,2026-04-27 16:40,-1
20260427,058430,포스코스틸리온,KOSPI,수급,뉴스 부재 속 단기 개인/투자주체 쏠림(테마·공매도 커버링 가능성),unknown,low,"수급, 단기 모멘텀, 공매도 커버링, 열연·냉연 가격, 철강 수요(건설·조선), ETF·인덱스 편입",,,,,,,,,False,False,,,,7030.0,7320.0,9130.0,8390.0,7780.0,,24.73,14.62,6.28,,43.44,0.0,43.44,-3.42,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260427,001510,SK증권,KOSPI,수급,단기 투기성 수급(집중 매수·프로그램 매매·쇼트커버링 가능성),unknown,low,"수급, 단기 투기성 급등, 블록딜, 대량매수, 공매도 반대매매, 시장조성자 활동",,,,,,,,,False,False,,,,4845.0,5020.0,5510.0,5230.0,5640.0,,9.76,4.18,12.35,,23.31,-3.49,23.31,-10.66,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260427,042700,한미반도체,KOSPI,반도체 장비,특정 트리거 미확인(거래량 급증·투기성 수급 가능성),unknown,low,"반도체 장비, 수급 급변, 대량거래(거래량 급증), 공시(수주/계약), 기관·외국인 순매수",,,,,,,,,False,False,,,,373500.0,367000.0,367000.0,368000.0,394500.0,,0.0,0.27,7.49,,8.31,-5.18,16.08,-5.18,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260427,460860,동국제강,KOSPI,실적,"1분기 어닝 서프라이즈: 매출 8,572억·영업이익 214억(전년比 +403.9%)—수출 확대 및 고환율에 따른 봉형강류 채산성 개선",earnings,high,"실적 서프라이즈, 수출 확대, 고환율 수혜, 영업이익 403.9%↑, 봉형강류 수출 증가, 반덤핑 관세",,,,,,,,,False,False,,,,14490.0,14630.0,15140.0,15390.0,14430.0,,3.49,5.19,-1.37,,21.05,-4.44,21.05,-11.48,True,,14630.0,15800.4,take_profit,20260429,8.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,2,stock_news:2,2026-04-24 13:53,2
20260427,009900,명신산업,KOSPI,테마/수급 (로봇·AI 연계),테슬라 '옵티머스' 등 휴머노이드 로봇 관련 기대감 확산에 따른 로봇주 동반 강세(옵티머스 3세대 공개 기대),rumor,medium,"휴머노이드 로봇, 옵티머스 3세대 공개, 테슬라 실적·가이던스, 로봇주 수급·외국인 순매수, AI·로봇 섹터 랠리",,,,,,,,,False,False,,,,14700.0,13990.0,13530.0,13300.0,12750.0,,-3.29,-4.93,-8.86,,1.43,-10.65,1.43,-17.8,True,,13990.0,13430.4,stop_loss,20260428,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,9,,,3,stock_news:3,2026-04-27 16:34,-1
20260427,004800,효성,KOSPI,수급,,unknown,low,"수급, 기술적 반등, 지배구조 개선, 스판덱스 수요회복, 탄소섬유 수주, 자사주 취득·소각",,,,,,,,,False,False,,,,204500.0,265500.0,227000.0,228000.0,258500.0,,-14.5,-14.12,-2.64,,0.0,-19.02,19.77,-19.02,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260427,006345,대원전선우,KOSPI,수급,우선주(프리미엄) 급등에 따른 단기 수급 집중(개인·프로그램 매수 가능성),unknown,low,"우선주 거래(프리미엄 변동), 수급 집중·개인 매수, 공매도 커버링(쇼트스퀴즈), 대주주 지분 변동 공시, 우선주 배당·전환 가능성, 전선업종 수급",,,,,,,,,False,False,,,,6800.0,7350.0,6630.0,9940.0,12920.0,,-9.8,35.24,75.78,,75.78,-100.0,276.19,-100.0,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260427,004710,한솔테크닉스,KOSPI,반도체,"프로브카드 전문기업 인수(지분 약 83%·총 인수대금 약 1,772억원) 및 인수 자금 확보를 위한 900억원 유상증자(대주주·주주배정 참여 포함)",disclosure,high,"반도체, M&A, 프로브카드 인수, 유상증자(900억), 대주주 참여 유증, 주식매수청구권(풋옵션) 부담",,,,,,,,,False,False,,,,8690.0,8720.0,8120.0,8130.0,7900.0,,-6.88,-6.77,-9.4,,2.52,-11.7,77.75,-12.5,True,,8720.0,8371.2,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,14,stock_news:14,2026-04-22 16:49,4
20260427,092190,서울바이오시스,KOSDAQ,실적,"1분기 잠정 매출 1,887억원(전년비 +12.4%) 공시(외부감사 회계검토 전 발표)",earnings,high,"실적개선, 잠정실적공시, 1분기 매출 1887억, 전년비 12.4% 증가, 외부감사 회계검토, 실적확정 재공시",,,,,,,,,False,False,,,,5960.0,7700.0,6730.0,8640.0,12110.0,,-12.6,12.21,57.27,,77.01,-25.32,96.62,-100.0,True,,7700.0,7392.0,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,1,stock_news:1,2026-04-15 17:29,11
20260427,425040,티이엠씨,KOSDAQ,반도체,AI 인프라 확산에 따른 메모리 수요 증가 및 반도체 소·부·장(패키징/TC 본더 등) 수혜,technical,medium,"반도체 소부장, AI 인프라, 메모리 CAPEX 확대, 패키징·TC 본더 수요, 코스닥150 정기변경",,,,,,,,,False,False,,,,16340.0,17900.0,17100.0,17160.0,21700.0,,-4.47,-4.13,21.23,,40.78,-10.95,43.85,-10.95,True,,17900.0,17184.0,stop_loss,20260428,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,9,,,4,stock_news:4,2026-04-27 17:00,-1
20260427,088280,쏘닉스,KOSDAQ,수급/시장모멘텀,코스닥지수 강세·테마성 동반 급등(종목 고유 공시·호재 부재),unknown,low,"코스닥 강세, 수급 쏠림, 중소형주 랠리, 거래량 급증, 동반 상한가·급등",,,,,,,,,False,False,,,,7980.0,8010.0,7370.0,7170.0,7550.0,,-7.99,-10.49,-5.74,,7.87,-19.73,7.87,-19.73,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,theme_only_supply,2,stock_news:2,2026-04-27 16:40,-1
20260427,088130,동아엘텍,KOSDAQ,수급/시장 랠리,,unknown,low,"코스닥 지수 랠리, 바이오·로봇 강세, 거래량 급증, 상승률 상위권, 기관·외국인 수급",,,,,,,,,False,False,,,,14620.0,13970.0,11920.0,11100.0,10870.0,,-14.67,-20.54,-22.19,,2.58,-23.77,2.58,-29.63,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,headline_only_generic,2,stock_news:2,2026-04-27 16:40,-1
20260427,046890,서울반도체,KOSDAQ,수급/단기 모멘텀,뉴스·공시 부재 속 개인투자자 중심의 대량 매수(거래량 급증에 따른 단기 기술적·심리적 급등),unknown,low,"수급(개인 매수), 급등·변동성, 거래량 급증, 지분변동 공시, 주요 계약·공시 여부",,,,,,,,,False,False,,,,14540.0,16300.0,14800.0,16510.0,16700.0,,-9.2,1.29,2.45,,16.32,-16.87,16.32,-16.87,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260427,147830,제룡산업,KOSDAQ,전력설비/전력기기 (인프라),전력설비 섹터 랠리로 인한 52주 신고가·거래대금 집중(수급성 급등),technical,medium,"전력설비, 인프라 장비, 52주 신고가, 거래대금 집중, 전력기기 수요 회복",,,,,,,,,False,False,,,,10850.0,11400.0,10060.0,11690.0,12190.0,,-11.75,2.54,6.93,,17.54,-14.04,35.18,-14.04,True,,11400.0,10944.0,stop_loss,20260428,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,9,,,2,stock_news:2,2026-04-27 18:03,-1
20260427,083660,CSA 코스믹,KOSDAQ,실적/수급(화장품 수출·섹터 랠리),K-뷰티 수출 호조에 따른 중소형 화장품주 동반 급등(24일 섹터 차원의 매수·상한가 진입),technical,high,"K뷰티 수출 호조, 화장품 섹터 랠리, 자회사 대여금 출자전환 25억, 1분기 화장품 수출 31억달러",,,,,,,,,False,False,,,,430.0,435.0,460.0,435.0,368.0,,5.75,0.0,-15.4,,27.59,-19.31,27.59,-27.13,True,,435.0,417.6,stop_loss,20260428,-4.0,62,neutral,"{""conf_high"": 12}",1,1,9,,,6,stock_news:6,2026-04-27 09:26,-1
20260427,138360,앤로보틱스,KOSDAQ,정책/국책 R&D,산업통상부 소재부품기술개발사업 합류 — 4년9개월·총 97.5억원 규모 국책 과제에서 '고방사 세라믹 코팅 로봇' 개발 전담,policy,high,"국책연구과제, 로봇·무인화, AI 기반 자동화, 고방사 세라믹 코팅 로봇, 산업통상부 소재부품기술개발사업, 자회사 흡수합병",,,,,,,,,False,False,,,,3585.0,3680.0,3805.0,3770.0,3360.0,,3.4,2.45,-8.7,,24.73,-11.68,24.73,-13.86,True,,3680.0,3532.8,stop_loss,20260428,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,9,,,14,stock_news:14,2026-04-27 18:03,-1
20260427,058450,한주에이알티,KOSDAQ,수급,,unknown,low,"수급, 테마성 매매, 소형주 변동성, 무공시 급등, 공매도 잔고",,,,,,,,,False,False,,,,3870.0,4550.0,5030.0,4195.0,5400.0,,10.55,-7.8,18.68,,55.6,-8.68,55.6,-8.68,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,9,,no_news_in_window,0,,,
20260427,208640,썸에이지,KOSDAQ,수급(단기·저가주 랠리),저가·중소형 코스닥 종목 중심의 순환매로 인한 일시적 수급 집중(동일일 다수 종목 상한가 및 거래량 급증),technical,medium,"수급(단기), 코스닥 저가주 랠리, 거래량 급증, 저가주 상한가 동시발생, 거래대금 집중",,,,,,,,,False,False,,,,235.0,213.0,214.0,196.0,188.0,,0.47,-7.98,-11.74,,16.9,-11.74,16.9,-20.19,True,,213.0,230.04,take_profit,20260428,8.0,56,neutral,"{""conf_medium"": 6}",1,1,9,,,1,stock_news:1,2026-04-22 13:10,4
20260428,004430,송원산업,KOSPI,수급/단기 테마성,,unknown,low,"수급(기관·외국인), 프로그램매매/단기차익, 테마성 급등, 대규모 블록딜, 자사주 매입·소각",,,,,,,,,False,False,,,,14560.0,14570.0,14800.0,15750.0,14170.0,,1.58,8.1,-2.75,,14.82,-8.03,14.82,-14.55,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,8,,no_news_in_window,0,,,
20260428,001780,알루코,KOSPI,수급/원자재,호르무즈 해협 봉쇄 영향으로 인한 중동발 알루미늄 공급 차질·글로벌 알루미늄 프리미엄 급등(공급 부족 추정치 약 200만톤),rumor,medium,"원자재 수급, 중동 지정학 리스크, 알루미늄 프리미엄 급등, 호르무즈 해협 봉쇄, 글로벌 알루미늄 공급 부족 200만t",,,,,,,,,False,False,,,,3445.0,3460.0,3260.0,3100.0,2890.0,,-5.78,-10.4,-16.47,,1.01,-17.77,1.01,-20.52,True,,3460.0,3321.6,stop_loss,20260429,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,8,,,7,stock_news:7,2026-04-28 10:17,-1
20260428,008420,문배철강,KOSPI,수급,이란의 철강 수출 금지(슬래브·철판) 발표 및 중국의 조강 생산량 감산에 따른 글로벌·국내 공급제약 기대,policy,high,"수급 불균형, 지정학 리스크, 중국 조강 감산, 이란 철강 수출 금지(슬래브·철판), 국내 열연 유통가격 상승",,,,,,,,,False,False,,,,3185.0,3185.0,3020.0,2985.0,2800.0,,-5.18,-6.28,-12.09,,12.4,-14.44,12.4,-23.08,True,,3185.0,3057.6,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,9,stock_news:9,2026-04-28 17:59,-1
20260428,139990,아주스틸,KOSPI,수급,이란의 철강(슬래브·철판) 수출 금지와 중국의 조강 감산에 따른 글로벌 공급 축소 기대,policy,high,"철강 수급, 중국 조강 감산, 이란 철강 수출 금지, 열연 유통가격 상승, 슬래브·철판 공급제한",,,,,,,,,False,False,,,,4450.0,4490.0,3880.0,3720.0,3615.0,,-13.59,-17.15,-19.49,,1.22,-22.94,1.22,-25.61,True,,4490.0,4310.4,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,14,stock_news:14,2026-04-28 17:59,-1
20260428,092790,넥스틸,KOSPI,수급/정책(철강 공급축소),"이란의 철강(슬래브·철판) 수출 금지 발표 및 중국의 조강 생산 감산에 따른 글로벌 공급 축소로 국내 철강 제품 가격 상승 기대 (열연·냉연 가격 인상 통보), 여기에 4월21일 기업가치 제고 계획 공시가 투자심리 보완",policy,high,"철강 공급축소, 수급 개선, 제품 가격 인상, 이란 철강 수출 금지(슬래브·철판), 중국 조강 감산",,,,,,,,,False,False,,,,21600.0,22350.0,21850.0,18800.0,21050.0,,-2.24,-15.88,-5.82,,2.91,-15.88,2.91,-23.13,True,,22350.0,21456.0,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",2,1,8,,,6,stock_news:6,2026-04-28 17:59,-1
20260428,058430,포스코스틸리온,KOSPI,철강,이란의 철강(슬래브·철판) 수출 금지 소식 및 IRGC의 미국 내 철강·알루미늄 공장 공격 보도로 인한 공급 우려,policy,medium,"지정학 리스크, 철강 공급 차질, 이란 철강 수출 금지, IRGC 공장 공격, ALCOSTA 데이터센터 적용, 열연·냉연 가격 인상",,,,,,,,,False,False,,,,9130.0,9330.0,9010.0,8110.0,8110.0,,-3.43,-13.08,-13.08,,12.54,-20.47,12.54,-24.22,True,,9330.0,8956.8,stop_loss,20260429,-4.0,66,watch,"{""conf_medium"": 6, ""trigger_strong"": 10}",1,1,8,,,12,stock_news:12,2026-04-28 17:43,-1
20260428,026940,부국철강,KOSPI,수급,이란의 철강 수출 금지(5월 한달) 보도 및 중국의 조강 감산으로 인한 글로벌 공급 축소로 국내 철강 유통가격·마진 개선 기대,policy,high,"철강 수급, 중국 조강 감산, 중동 지정학 리스크, 이란 철강 수출 금지, 열연 유통가격 상승",,,,,,,,,False,False,,,,3350.0,3305.0,2980.0,2910.0,2855.0,,-9.83,-11.95,-13.62,,0.15,-14.83,0.15,-25.72,True,,3305.0,3172.8,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,9,stock_news:9,2026-04-28 18:00,-1
20260428,002710,TCC스틸,KOSPI,수급,이란의 철강 수출 금지 및 중국의 조강 감산으로 인한 글로벌 공급 축소(열연 등 유통가격 상승 기대),policy,high,"수급(공급축소), 중국 조강 감산, 반덤핑·수입 관세, 열연 유통가격 상승, 재고 소진, 이란 철강 수출 금지",,,,,,,,,False,False,,,,22600.0,22950.0,21350.0,19980.0,19740.0,,-6.97,-12.94,-13.99,,0.0,-18.3,0.0,-26.67,True,,22950.0,22032.0,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,4,stock_news:4,2026-04-28 17:59,-1
20260428,005010,휴스틸,KOSPI,수급,이란의 5월 철강(슬래브·철판) 수출 금지 및 중국의 조강 생산 감산으로 인한 글로벌 공급 축소→국내 철강 유통가격 및 수익성 개선 기대,policy,high,"글로벌 철강 공급 축소, 이란 철강 수출 금지, 중국 조강 감산, 국내 열연·철근 유통가격 상승, 구조용강관 수요 확대",,,,,,,,,False,False,,,,6740.0,6480.0,7120.0,6640.0,6350.0,,9.88,2.47,-2.01,,12.65,-5.56,12.65,-18.52,True,,6480.0,6220.8,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,4,stock_news:4,2026-04-28 17:59,-1
20260428,071090,하이스틸,KOSPI,수급·섹터(철강),중국의 철강 감산(조강 생산 감소)에 따른 글로벌 공급 축소 기대 및 국내 철강사들의 제품 가격 인상 기대(구조용강관 수요 확대 관련 홍보·현장 견학),policy,high,"중국 철강 감산, 철강 제품 가격 인상, 구조용강관 적용 확대, 구조용강관 홍보 간담회",,,,,,,,,False,False,,,,5240.0,5240.0,4990.0,4610.0,4600.0,,-4.77,-12.02,-12.21,,0.38,-16.7,0.38,-25.0,True,,5240.0,5030.4,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,4,stock_news:4,2026-04-28 14:27,-1
20260428,058450,한주에이알티,KOSDAQ,수급,,unknown,low,"수급(개인·기관·외국인), 저유동성, 대량거래 급증, 단타·프로그램매매, 시간외 단일가 연동",,,,,,,,,False,False,,,,5030.0,5040.0,4350.0,5450.0,5000.0,,-13.69,8.13,-0.79,,40.48,-17.56,40.48,-17.56,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,8,,no_news_in_window,0,,,
20260428,396300,세아메카닉스,KOSDAQ,실적,"1분기 어닝 서프라이즈(매출 336억·영업익 16.5~17억 흑자전환) 및 수주잔고 6,118억 공개",earnings,high,"어닝 서프라이즈, 제조 자동화, 수주잔고 6, 118억, 1분기 매출 336억·영업익 16억, 월드클래스 플러스 선정, 협동로봇 도입",,,,,,,,,False,False,,,,5770.0,5470.0,5320.0,6510.0,6470.0,,-2.74,19.01,18.28,,23.4,-7.13,27.06,-7.13,True,,5470.0,5251.2,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,4,stock_news:4,2026-04-28 11:42,-1
20260428,021040,대호특수강,KOSDAQ,수급(국제 공급 축소),이란의 철강(슬래브·철판) 수출 금지 및 중국의 조강 생산 감산으로 인한 공급 축소 기대,policy,high,"국제 철강 공급 축소, 중국 조강 감산, 중동 지정학 리스크, 이란 슬래브·철판 수출금지, 열연 유통가격 상승",,,,,,,,,False,False,,,,1575.0,1699.0,1470.0,1337.0,1272.0,,-13.48,-21.31,-25.13,,16.13,-26.19,16.13,-28.78,True,,1699.0,1631.04,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,5,stock_news:5,2026-04-28 17:59,-1
20260428,293580,나우IB,KOSDAQ,수급·IB/VC(밸류업·GP 선정),성장금융 K-Growth 펀드 GP(소형 리그) 지원 후보·Co-GP 참여(나우IB캐피탈-호라이즌 연합) — GP 선정 기대에 따른 AUM·운용보수 확대 기대,disclosure,medium,"K-Growth GP 선정, 밸류업·주주환원(자사주·배당), AUM(운용자산) 확대, Co-GP(공동운용) 소형리그 지원, 임원 자사주 매입",,,,,,,,,False,False,,,,3235.0,3320.0,2875.0,2685.0,2525.0,,-13.4,-19.13,-23.95,,0.9,-24.1,0.9,-27.71,True,,3320.0,3187.2,stop_loss,20260429,-4.0,66,watch,"{""conf_medium"": 6, ""trigger_strong"": 10}",1,1,8,,,3,stock_news:3,2026-04-27 17:28,0
20260428,021045,대호특수강우,KOSDAQ,수급,중국 조강 생산 감소·미국 반덤핑 관세 영향으로 국내 열연·철근 유통가격 상승 기대,policy,high,"철강 수급, 반덤핑 관세, 중동 지정학 리스크, 중국 조강 생산 감소, 열연 유통가격 상승, 수입재 관세 영향",,,,,,,,,False,False,,,,3455.0,3620.0,2970.0,2800.0,2710.0,,-17.96,-22.65,-25.14,,0.0,-26.52,0.0,-27.9,True,,3620.0,3475.2,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,2,stock_news:2,2026-04-28 17:16,-1
20260428,263020,디케이앤디,KOSDAQ,신사업/수주(로봇·첨단소재),글로벌 휴머노이드 기업 대상 '로봇 스킨' 초도 매출(파트너십·공급 논의 확대),contract,high,"휴머노이드, 피지컬 AI, 실리콘 기반 인조피혁, 로봇 스킨 초도 공급, 글로벌 파트너십 확대(차세대 모델)",,,,,,,,,False,False,,,,4130.0,4600.0,4050.0,3635.0,3695.0,,-11.96,-20.98,-19.67,,5.98,-21.96,5.98,-21.96,True,,4600.0,4416.0,stop_loss,20260429,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,8,,,3,stock_news:3,2026-04-28 11:28,-1
